[2026-01-15T03:47:09.989+0000] {docker.py:429} INFO - 14%|█▍        | 264M/1.78G [00:20<01:29, 18.2MB/s]
[2026-01-15T03:47:10.108+0000] {docker.py:429} INFO - 15%|█▍        | 266M/1.78G [00:20<01:30, 18.1MB/s]
[2026-01-15T03:47:10.231+0000] {docker.py:429} INFO - 15%|█▍        | 268M/1.78G [00:20<01:32, 17.7MB/s]
[2026-01-15T03:47:10.351+0000] {docker.py:429} INFO - 15%|█▍        | 270M/1.78G [00:20<01:32, 17.7MB/s]
[2026-01-15T03:47:10.471+0000] {docker.py:429} INFO - 15%|█▍        | 272M/1.78G [00:20<01:32, 17.6MB/s]
[2026-01-15T03:47:10.589+0000] {docker.py:429} INFO - 15%|█▍        | 274M/1.78G [00:20<01:32, 17.6MB/s]
[2026-01-15T03:47:10.709+0000] {docker.py:429} INFO - 15%|█▌        | 276M/1.78G [00:20<01:32, 17.6MB/s]
[2026-01-15T03:47:10.842+0000] {docker.py:429} INFO - 15%|█▌        | 278M/1.78G [00:20<01:35, 17.0MB/s]
[2026-01-15T03:47:11.053+0000] {docker.py:429} INFO - 15%|█▌        | 280M/1.78G [00:21<01:55, 14.0MB/s]
[2026-01-15T03:47:11.173+0000] {docker.py:429} INFO - 15%|█▌        | 282M/1.78G [00:21<01:48, 14.9MB/s]
[2026-01-15T03:47:11.291+0000] {docker.py:429} INFO - 16%|█▌        | 284M/1.78G [00:21<01:43, 15.7MB/s]
[2026-01-15T03:47:11.412+0000] {docker.py:429} INFO - 16%|█▌        | 286M/1.78G [00:21<01:40, 16.1MB/s]
[2026-01-15T03:47:11.531+0000] {docker.py:429} INFO - 16%|█▌        | 288M/1.78G [00:21<01:37, 16.6MB/s]
[2026-01-15T03:47:11.652+0000] {docker.py:429} INFO - 16%|█▌        | 290M/1.78G [00:21<01:36, 16.8MB/s]
[2026-01-15T03:47:11.771+0000] {docker.py:429} INFO - 16%|█▌        | 292M/1.78G [00:21<01:34, 17.0MB/s]
[2026-01-15T03:47:11.888+0000] {docker.py:429} INFO - 16%|█▌        | 294M/1.78G [00:21<01:33, 17.3MB/s]
[2026-01-15T03:47:12.010+0000] {docker.py:429} INFO - 16%|█▌        | 296M/1.78G [00:22<01:33, 17.2MB/s]
[2026-01-15T03:47:12.127+0000] {docker.py:429} INFO - 16%|█▋        | 298M/1.78G [00:22<01:31, 17.4MB/s]
[2026-01-15T03:47:12.247+0000] {docker.py:429} INFO - 16%|█▋        | 300M/1.78G [00:22<01:31, 17.4MB/s]
[2026-01-15T03:47:12.374+0000] {docker.py:429} INFO - 17%|█▋        | 302M/1.78G [00:22<01:33, 17.2MB/s]
[2026-01-15T03:47:12.487+0000] {docker.py:429} INFO - 17%|█▋        | 304M/1.78G [00:22<01:30, 17.6MB/s]
[2026-01-15T03:47:12.605+0000] {docker.py:429} INFO - 17%|█▋        | 306M/1.78G [00:22<01:30, 17.6MB/s]
[2026-01-15T03:47:12.723+0000] {docker.py:429} INFO - 17%|█▋        | 308M/1.78G [00:22<01:30, 17.6MB/s]
[2026-01-15T03:47:12.843+0000] {docker.py:429} INFO - 17%|█▋        | 310M/1.78G [00:22<01:30, 17.6MB/s]
[2026-01-15T03:47:12.963+0000] {docker.py:429} INFO - 17%|█▋        | 312M/1.78G [00:22<01:30, 17.6MB/s]
[2026-01-15T03:47:13.079+0000] {docker.py:429} INFO - 17%|█▋        | 314M/1.78G [00:23<01:29, 17.7MB/s]
[2026-01-15T03:47:13.197+0000] {docker.py:429} INFO - 17%|█▋        | 316M/1.78G [00:23<01:29, 17.8MB/s]
[2026-01-15T03:47:13.315+0000] {docker.py:429} INFO - 17%|█▋        | 318M/1.78G [00:23<01:29, 17.8MB/s]
[2026-01-15T03:47:13.433+0000] {docker.py:429} INFO - 18%|█▊        | 320M/1.78G [00:23<01:29, 17.7MB/s]
[2026-01-15T03:47:13.552+0000] {docker.py:429} INFO - 18%|█▊        | 322M/1.78G [00:23<01:29, 17.7MB/s]
[2026-01-15T03:47:13.672+0000] {docker.py:429} INFO - 18%|█▊        | 324M/1.78G [00:23<01:29, 17.7MB/s]
[2026-01-15T03:47:13.791+0000] {docker.py:429} INFO - 18%|█▊        | 326M/1.78G [00:23<01:29, 17.6MB/s]
[2026-01-15T03:47:13.908+0000] {docker.py:429} INFO - 18%|█▊        | 328M/1.78G [00:23<01:28, 17.7MB/s]
[2026-01-15T03:47:14.020+0000] {docker.py:429} INFO - 18%|█▊        | 330M/1.78G [00:24<01:27, 18.0MB/s]
[2026-01-15T03:47:14.133+0000] {docker.py:429} INFO - 18%|█▊        | 332M/1.78G [00:24<01:26, 18.2MB/s]
[2026-01-15T03:47:14.247+0000] {docker.py:429} INFO - 18%|█▊        | 334M/1.78G [00:24<01:25, 18.2MB/s]
[2026-01-15T03:47:14.363+0000] {docker.py:429} INFO - 18%|█▊        | 336M/1.78G [00:24<01:25, 18.2MB/s]
[2026-01-15T03:47:14.478+0000] {docker.py:429} INFO - 19%|█▊        | 338M/1.78G [00:24<01:25, 18.2MB/s]
[2026-01-15T03:47:14.593+0000] {docker.py:429} INFO - 19%|█▊        | 340M/1.78G [00:24<01:25, 18.2MB/s]
[2026-01-15T03:47:14.708+0000] {docker.py:429} INFO - 19%|█▊        | 342M/1.78G [00:24<01:25, 18.2MB/s]
